time,tBRAF,tBRAF600E,tCRAF,tRAS,gdpRAS,gtpRAS,tRAFi,tMEK,pMEK,uMEK,tMEKi,tERK,pERK,uERK,tDUSP,tEGFR,tEGF,tGRB2,tSPRY,tSOS1,pS1134SOS1,uS1134SOS1,signaling_competent_SOS1,baseline_R,baseline_IR,baseline_RR,baseline_RRI,baseline_IRRI,RAF_marginal_RAFi,RAF_marginal_RAS,RAF_marginal_RAF,RAF_marginal_MEK,drugfree_uMEK,inhibited_uMEK,drugfree_pMEK,inhibited_pMEK,tBRAF_obs,tBRAF600E_obs,tCRAF_obs,tRAS_obs,gdpRAS_obs,gtpRAS_obs,tRAFi_obs,tMEK_obs,pMEK_obs,pMEK_IF_obs,uMEK_obs,tMEKi_obs,tERK_obs,pERK_obs,pERK_IF_obs,uERK_obs,tDUSP_obs,tEGFR_obs,tEGF_obs,tGRB2_obs,tSPRY_obs,tSOS1_obs,pS1134SOS1_obs,param_set_index,time_pre_treatment,RAFi_concentration,MEKi_concentration,time_treatment,EGF_concentration,EGFR_expression
-24.0,0.001838833106281973,0.001838833106281973,0.020942398563771464,0.07541912736356025,0.07541912736356025,-5.673172950192486e-23,1.0,0.1142211836444203,0.05545610118304942,0.05876508246137087,0.0,0.08459642065750062,0.020051542339741848,0.06454487831775876,0.0150135847941593,0.0365502191137226,-6.442597350653389e-22,0.07471381949180753,0.26751099276033646,0.01056820148706138,0.007537921841276252,0.003030279645785129,5.905544046357529e-05,0.02254223935566138,1.0196890712749337e-18,0.0002389923143920515,6.118326158870318e-19,5.175244584947573e-35,1.3256053792184498e-18,-3.965996592301093e-23,0.0002389923143920521,0.020737920065725623,0.05876508246137087,0.0,0.05545610118304942,0.0,1107.3711800178082,1107.3711800178082,12611.80720030536,45418.460097972755,45418.460097972755,-3.416464606188362e-17,602214.076,68785.60456805088,0.4855150280677244,0.9415921575923589,35389.15983553827,0.0,50945.15529916404,0.23702589523170337,0.9721059029736955,38869.83425666153,9041.392094262294,22011.056431167995,-3.879822810563778e-16,44993.71376968966,161098.8853250087,6364.319693512495,0.7132643951295695,0,24,1.0,0.0,2,100,1.0
-23.0,0.0018391518218421675,0.0018391518218421675,0.02094236426896639,0.07541912736356025,0.07541912736356025,-1.0858569336578995e-25,1.021930924445909,0.11422114804873178,0.012823305810543703,0.10139784223818807,0.0,0.08459641962125145,0.0003023083878325934,0.08429411123341884,0.013691701633817057,0.03431731954788628,5.540566795084869e-27,0.0747138195685044,0.21050482195769143,0.010568201487094564,0.0004004993446173905,0.010167702142477173,0.00021255513959601564,0.0006626596439741898,0.02128761709570399,2.0652416118404197e-07,0.00037545095352858735,0.0004555818734405937,0.021930924445908887,-7.591139545858134e-26,0.0008312393511303651,0.022469573438843104,0.10139784223818807,0.0,0.012823305810543703,0.0,1107.5631150143975,1107.5631150143975,12611.786547491009,45418.460097972755,45418.460097972755,-6.539183299709852e-20,615421.1874010189,68785.5831318262,0.11226735179612024,0.24475773765718015,61063.2078718642,0.0,50945.15467512021,0.0035735364355378766,0.08493240478762511,50763.10030867455,8245.33544827683,20666.372882327072,3.3366073130183155e-21,44993.71381587759,126768.96684879565,6364.319693532479,0.03789664164772627,0,24,1.0,0.0,2,100,1.0
-22.0,0.001839151821842496,0.001839151821842496,0.02094236426896486,0.07541912736356025,0.07541912736356025,2.7953203339393914e-26,1.0219309244459083,0.11422114804872066,0.01282330581054624,0.10139784223817441,0.0,0.08459641962119412,0.0003282816331225628,0.08426813798807155,0.012501070036403121,0.03229660703380188,-7.360326413834002e-26,0.0747138195416034,0.1658394358133795,0.010568201487102483,0.0004316964974616362,0.010136504989640846,0.00028072373827557525,0.0006626596439741565,0.021287617095702916,2.065241611840217e-07,0.0003754509535285503,0.00045558187344054877,0.021930924445907746,1.9541191523127462e-26,0.000831239351130283,0.022469573438841837,0.10139784223817441,0.0,0.01282330581054624,0.0,1107.5631150145953,1107.5631150145953,12611.786547490088,45418.460097972755,45418.460097972755,1.683381252027322e-20,615421.1874010185,68785.58313181951,0.11226735179615337,0.24475773765724199,61063.20787185598,0.0,50945.15467508569,0.003880561784914095,0.08609917283675725,50747.458854727,7528.320340983792,19449.471362796103,-4.4324921703654375e-20,44993.71379967743,99870.84260271565,6364.319693537247,0.04084862480985833,0,24,1.0,0.0,2,100,1.0
-21.0,0.0018391518218423032,0.0018391518218423032,0.02094236426896559,0.07541912736356025,0.07541912736356025,-2.7938709608925866e-26,1.0219309244459087,0.11422114804868294,0.012823305810541778,0.10139784223814116,0.0,0.08459641962115783,0.00035616257813992833,0.0842402570430179,0.011430619655057468,0.030471239830189633,5.199360281369209e-25,0.07471381960224036,0.1309228165014656,0.010568201487101858,0.0004650174069674324,0.010103184080134425,0.00036856720148418555,0.0006626596439741716,0.0212876170957034,2.0652416118403102e-07,0.0003754509535285672,0.00045558187344056926,0.021930924445908256,-1.9530964629657322e-26,0.0008312393511303205,0.022469573438842302,0.10139784223814116,0.0,0.012823305810541778,0.0,1107.5631150144793,1107.5631150144793,12611.786547490528,45418.460097972755,45418.460097972755,-1.6825084191771613e-20,615421.1874010187,68785.5831317968,0.1122673517961514,0.24475773765723832,61063.20787183595,0.0,50945.15467506383,0.004210137730827216,0.08735163842057696,50730.66855716351,6883.680053677872,18350.209538912048,3.131127947635858e-19,44993.71383619386,78843.56296674765,6364.3196935368715,0.04400156521759836,0,24,1.0,0.0,2,100,1.0
-20.0,0.001839151821842525,0.001839151821842525,0.020942364268964883,0.07541912736356025,0.07541912736356025,1.2204493529568172e-25,1.0219309244459076,0.11422114804864096,0.012823305810541365,0.1013978422380996,0.0,0.08459641962121468,0.0003859838969606131,0.08421043572425407,0.010468529859812668,0.028822845006704168,2.504117399894743e-25,0.07471381961038115,0.10364942894828069,0.010568201487101752,0.0005004268123576942,0.010067774674744057,0.00047573429802234244,0.0006626596439741579,0.021287617095702965,2.0652416118402255e-07,0.00037545095352855195,0.00045558187344055067,0.021930924445907798,8.531084637454422e-26,0.0008312393511302866,0.02246957343884167,0.1013978422380996,0.0,0.012823305810541365,0.0,1107.5631150146128,1107.5631150146128,12611.786547490103,45418.460097972755,45418.460097972755,7.349717793956875e-20,615421.1874010181,68785.58313177152,0.11226735179618903,0.24475773765730857,61063.20787181092,0.0,50945.15467509807,0.0045626505080106,0.08869126932129591,50712.70973923906,6304.296036605496,17357.522973403564,1.5080147461731351e-19,44993.71384109637,62419.14508201651,6364.319693536808,0.047352126373485,0,24,1.0,0.0,2,100,1.0
-19.0,0.0018391518218424678,0.0018391518218424678,0.0209423642689648,0.07541912736356025,0.07541912736356025,6.5268130499742e-25,1.0219309244459065,0.11422114804862056,0.012823305810539616,0.10139784223808093,0.0,0.08459641962114833,0.0004177552233262259,0.08417866439782211,0.009604157821814884,0.02733480214150105,2.461808042038547e-25,0.07471381961856693,0.08237014220152342,0.010568201487102028,0.0005378922985334696,0.010030309188568558,0.0005959524799938967,0.0006626596439741541,0.021287617095702847,2.0652416118402043e-07,0.00037545095352854794,0.000455581873440546,0.02193092444590767,4.562754748380551e-25,0.000831239351130278,0.022469573438841508,0.10139784223808093,0.0,0.012823305810539616,0.0,1107.5631150145784,1107.5631150145784,12611.786547490052,45418.460097972755,45418.460097972755,3.930538690114955e-19,615421.1874010174,68785.58313175924,0.11226735179619377,0.24475773765731743,61063.20787179968,0.0,50945.15467505811,0.004938213995309452,0.09011849830512811,50693.57659924854,5783.7590284224225,16461.402614286875,1.4825354553256129e-19,44993.71384602596,49604.45907587903,6364.319693536974,0.05089724104805731,0,24,1.0,0.0,2,100,1.0
-18.0,0.0018391518218424934,0.0018391518218424934,0.02094236426896925,0.07541912736356025,0.07541912736356025,1.4975354265769622e-25,1.021930924445911,0.11422114804864959,0.01282330581054136,0.10139784223810823,0.0,0.08459641962118608,0.00045146007087092305,0.08414495955031516,0.008827891061690315,0.02599202854928683,2.3442345949203807e-25,0.07471381954469677,0.06578977479617962,0.010568201487121759,0.0005773485505624685,0.00999085293655929,0.000718267858536319,0.0006626596439742792,0.021287617095706864,2.0652416118409822e-07,0.0003754509535286893,0.0004555818734407175,0.021930924445911926,1.0468991770812182e-25,0.0008312393511305911,0.02246957343884598,0.10139784223810823,0.0,0.01282330581054136,0.0,1107.5631150145937,1107.5631150145937,12611.786547492733,45418.460097972755,45418.460097972755,9.01836913193311e-20,615421.1874010201,68785.58313177672,0.11226735179618051,0.24475773765729267,61063.20787181612,0.0,50945.15467508085,0.0053366333101627,0.09163258477281669,50673.27906565042,5316.280258744492,15652.76545617439,1.4117310705072113e-19,44993.71380154031,39619.5284391294,6364.319693548856,0.05463072891503973,0,24,1.0,0.0,2,100,1.0
-17.0,0.0018391518218427603,0.0018391518218427603,0.020942364268963627,0.07541912736356025,0.07541912736356025,1.591142302945136e-25,1.0219309244459067,0.11422114804867711,0.012823305810545116,0.101397842238132,0.0,0.08459641962110233,0.0004870464250167878,0.08410937319608555,0.008131153708330357,0.02478100436093235,2.237801234076788e-25,0.07471381958009818,0.05290271157409915,0.01056820148711416,0.0006186882758942911,0.00994951321121987,0.0008317836576234869,0.0006626596439741291,0.021287617095702045,2.065241611840047e-07,0.0003754509535285195,0.00045558187344051137,0.021930924445906812,1.112338239470426e-25,0.0008312393511302149,0.02246957343884071,0.101397842238132,0.0,0.012823305810545116,0.0,1107.5631150147544,1107.5631150147544,12611.786547489346,45418.460097972755,45418.460097972755,9.582082917526172e-20,615421.1874010175,68785.58313179329,0.11226735179618633,0.24475773765730352,61063.20787183043,0.0,50945.15467503041,0.005757293597036529,0.09323119212970213,50651.84846221983,4896.695217276139,14923.469643570845,1.3476354024512125e-19,44993.713822859536,31858.757568490622,6364.31969354428,0.058542437580193715,0,24,1.0,0.0,2,100,1.0
-16.0,0.0018391518218425628,0.0018391518218425628,0.020942364268969654,0.07541912736356025,0.07541912736356025,1.62567753211772e-25,1.021930924445912,0.11422114804864096,0.01282330581054137,0.10139784223809958,0.0,0.0845964196209067,0.0005244305009786003,0.0840719891199281,0.00750613370287923,0.023689355567745683,2.141980539606479e-25,0.07471381961509027,0.042911412828274306,0.010568201487105286,0.0006617674382468581,0.009906434048858428,0.0009298590636789869,0.0006626596439742931,0.021287617095707305,2.0652416118410688e-07,0.00037545095352870515,0.00045558187344073666,0.021930924445912388,1.1364811203098823e-25,0.0008312393511306259,0.022469573438846428,0.10139784223809958,0.0,0.01282330581054137,0.0,1107.5631150146355,1107.5631150146355,12611.786547492975,45418.460097972755,45418.460097972755,9.790058928782331e-20,615421.1874010208,68785.58313177152,0.11226735179618907,0.24475773765730865,61063.20787181091,0.0,50945.15467491259,0.006199204450125398,0.09491055660236336,50629.33524533955,4520.2993722118745,14266.06337426542,1.2899308314690974e-19,44993.713843932266,25841.856826233758,6364.319693538936,0.06261873782916694,0,24,1.0,0.0,2,100,1.0
-15.0,0.0018391518218413806,0.0018391518218413806,0.020942364268982414,0.07541912736356025,0.07541912736356025,1.5048046674797045e-25,1.0219309244459232,0.11422114804860842,0.012823305810532032,0.10139784223807638,0.0,0.08459641962094991,0.000563488718075258,0.08403293090287466,0.006945816630367726,0.02270591805166911,2.0557565647784743e-25,0.07471381957512169,0.035193785119814164,0.010568201487112445,0.0007063989288040847,0.00986180255830836,0.0010103003855374845,0.0006626596439746175,0.02128761709571773,2.065241611843092e-07,0.00037545095352907313,0.00045558187344118314,0.021930924445923452,1.0519817174006192e-25,0.0008312393511314404,0.02246957343885796,0.10139784223807638,0.0,0.012823305810532032,0.0,1107.5631150139236,1107.5631150139236,12611.78654750066,45418.460097972755,45418.460097972755,9.062145523867775e-20,615421.1874010274,68785.58313175192,0.11226735179613931,0.24475773765721576,61063.20787179694,0.0,50945.15467493862,0.006660905043027526,0.09666512670922275,50605.813837246504,4182.868544122334,13673.823459217632,1.238005540139003e-19,44993.71381986262,21194.192786871437,6364.319693543247,0.06684192477457149,0,24,1.0,0.0,2,100,1.0
-14.0,0.0018391518218407994,0.0018391518218407994,0.020942364268984118,0.07541912736356025,0.07541912736356025,1.6891859308651233e-25,1.0219309244459256,0.11422114804864636,0.012823305810530256,0.1013978422381161,0.0,0.0845964196208813,0.0006040571439132985,0.08399236247696801,0.006443875969860151,0.021820573988206388,1.9782127531138004e-25,0.07471381956390569,0.029262127644603633,0.010568201487117328,0.0007523535871768488,0.009815847899940479,0.0010737956819577466,0.0006626596439746494,0.021287617095718754,2.06524161184329e-07,0.0003754509535291092,0.00045558187344122694,0.021930924445924538,1.1808844976951385e-25,0.0008312393511315206,0.022469573438859254,0.1013978422381161,0.0,0.012823305810530256,0.0,1107.5631150135737,1107.5631150135737,12611.786547501686,45418.460097972755,45418.460097972755,1.0172515445481402e-19,615421.1874010289,68785.58313177477,0.11226735179608646,0.24475773765711709,61063.20787182086,0.0,50945.1546748973,0.007140457558610393,0.09848753829250023,50581.38296012436,3880.5928130479347,13140.656802097345,1.1913075652478434e-19,44993.71381310819,17622.065161289032,6364.319693546187,0.07119031446305885,0,24,1.0,0.0,2,100,1.0
-13.0,0.0018391518218445792,0.0018391518218445792,0.020942364268916616,0.07541912736356025,0.07541912736356025,4.928730080778011e-25,1.0219309244458636,0.11422114804877309,0.012823305810561925,0.10139784223821116,0.0,0.08459641962074592,0.0006459295308773235,0.0839504900898686,0.005994602944381123,0.021024149190212848,1.9085215265768865e-25,0.07471381957717027,0.02473396707256617,0.010568201487110266,0.0007993606979081419,0.009768840789202125,0.0011223598729546251,0.0006626596439728606,0.0212876170956613,2.0652416118321373e-07,0.0003754509535270818,0.0004555818734387669,0.0219309244458636,3.445558320741711e-25,0.0008312393511270317,0.02246957343879595,0.10139784223821116,0.0,0.012823305810561925,0.0,1107.56311501585,1107.56311501585,12611.786547461035,45418.460097972755,45418.460097972755,2.9681506314491353e-19,615421.1874009916,68785.58313185109,0.11226735179623917,0.2447577376574022,61063.207871878105,0.0,50945.15467481577,0.007635423978616225,0.10036852631329218,50556.166819217375,3610.034273137357,12661.038578270178,1.1493385276536091e-19,44993.7138210963,14895.143126419862,6364.319693541935,0.07563829085612148,0,24,1.0,0.0,2,100,1.0
-12.0,0.0018391518218304173,0.0018391518218304173,0.020942364269177574,0.07541912736356025,0.07541912736356025,8.953833842635948e-25,1.0219309244460995,0.1142211480483889,0.012823305810445983,0.10139784223794292,0.0,0.08459641962139593,0.0006888638913494765,0.08390755573004645,0.005592840499375032,0.02030831590844116,1.8459345655293128e-25,0.0747138197851062,0.021308840025474396,0.010568201487059729,0.0008471177806137443,0.009721083706445983,0.0011583506824829975,0.0006626596439797873,0.02128761709588381,2.065241611875308e-07,0.00037545095353493096,0.0004555818734482912,0.021930924446099558,6.259297306193015e-25,0.0008312393511444097,0.022469573439041393,0.10139784223794292,0.0,0.012823305810445983,0.0,1107.5631150073214,1107.5631150073214,12611.786547618189,45418.460097972755,45418.460097972755,5.392124774200537e-19,615421.1874011336,68785.58313161973,0.11226735179560171,0.2447577376562121,61063.207871716564,0.0,50945.15467520722,0.008142943808170938,0.10229722022286192,50530.311143388426,3368.087273546513,12229.953699917993,1.1116477787366966e-19,44993.713946318254,12832.48340657288,6364.3196935115,0.08015723220748588,0,24,1.0,0.0,2,100,1.0
-11.0,0.0018391518218702273,0.0018391518218702273,0.020942364268445257,0.07541912736356025,0.07541912736356025,-1.5425344677350244e-23,1.0219309244454375,0.11422114804960189,0.01282330581077927,0.1013978422388226,0.0,0.08459641961981891,0.0007325673535239531,0.08386385226629496,0.005233925930378084,0.01966550765045259,1.7897743549052932e-25,0.07471381930079586,0.01875053374136709,0.010568201487192307,0.0008952564763855115,0.009672945010806795,0.0011841198810897216,0.0006626596439603527,0.02128761709525948,2.0652416117541743e-07,0.00037545095351290854,0.0004555818734215686,0.021930924445437504,-1.0783532025555887e-23,0.0008312393510956526,0.022469573438353072,0.1013978422388226,0.0,0.01282330581077927,0.0,1107.5631150312954,1107.5631150312954,12611.786547177177,45418.460097972755,45418.460097972755,-9.289359691851995e-18,615421.187400735,68785.5831323502,0.11226735179732739,0.24475773765943382,61063.20787224633,0.0,50945.154674257516,0.008659555059376652,0.10426046365847283,50503.992302347324,3151.9438680150784,11842.845518788237,1.0778273093877872e-19,44993.71365465975,11291.835351564205,6364.319693591341,0.08471228311368593,0,24,1.0,0.0,2,100,1.0
-10.0,0.0018391518218219037,0.0018391518218219037,0.020942364268964977,0.07541912736356025,0.07541912736356025,-1.8814571975131987e-25,1.0219309244458883,0.11422114804775808,0.012823305810341187,0.10139784223741691,0.0,0.08459641962568713,0.0007767358097839063,0.08381968381590323,0.004913642368320558,0.01908884832466547,1.7394271646357613e-25,0.07471381922353627,0.016873248423167283,0.010568201487140296,0.0009435079427597903,0.009624693544380506,0.0012016492758043047,0.0006626596439735867,0.021287617095684476,2.0652416118365737e-07,0.0003754509535278867,0.0004555818734397428,0.021930924445888164,-1.3153247601031778e-25,0.0008312393511288132,0.02246957343882165,0.10139784223741691,0.0,0.012823305810341187,0.0,1107.5631150021943,1107.5631150021943,12611.78654749016,45418.460097972755,45418.460097972755,-1.1330400077339605e-19,615421.1874010065,68785.58313123984,0.11226735179530425,0.24475773765565675,61063.2078713998,0.0,50945.15467779144,0.00918166292640659,0.10624459551823207,50477.393439806314,2959.0645986326167,11495.573155742564,1.0475075227204248e-19,44993.71360813294,10161.307708276143,6364.319693560019,0.08927800476816032,0,24,1.0,0.0,2,100,1.0
-9.0,0.0018391518218155145,0.0018391518218155145,0.02094236426876262,0.07541912736356025,0.07541912736356025,1.5832861049718306e-25,1.0219309244456882,0.11422114804717037,0.012823305810270965,0.1013978422368994,0.0,0.08459641962944138,0.0008210335545714009,0.08377538607486998,0.004628168706803789,0.018572075987914723,1.6943357457039106e-25,0.07471381924569437,0.015530391182058071,0.010568201487366974,0.0009914129293921545,0.00957678855797482,0.0012126986959070034,0.0006626596439677249,0.021287617095496283,2.0652416118000957e-07,0.00037545095352125625,0.0004555818734316979,0.02193092444568861,1.1068491990800303e-25,0.0008312393511141342,0.022469573438613964,0.1013978422368994,0.0,0.012823305810270965,0.0,1107.5631149983467,1107.5631149983467,12611.786547368298,45418.460097972755,45418.460097972755,9.5347717874925e-20,615421.187400886,68785.5831308859,0.11226735179526712,0.24475773765558742,61063.20787108815,0.0,50945.15468005231,0.009705299091471994,0.1082345352675384,50450.71671662109,2787.1483413399587,11184.365580463851,1.0203528355328516e-19,44993.713621476854,9352.620175621649,6364.319693696528,0.09381094130134351,0,24,1.0,0.0,2,100,1.0
-8.0,0.0018391518218153215,0.0018391518218153215,0.020942364268762854,0.07541912736356025,0.07541912736356025,1.2362227168072181e-25,1.0219309244456887,0.11422114804718941,0.012823305810271293,0.10139784223691813,0.0,0.0845964196295405,0.0008651099309990267,0.08373130969854146,0.004374039737445879,0.01810948464974652,1.6539936698831572e-25,0.07471381924690429,0.01460598616593705,0.010568201487320355,0.0010386370360344396,0.009529564451285916,0.0012186847989048755,0.0006626596439677254,0.021287617095496314,2.0652416118001102e-07,0.0003754509535212589,0.00045558187343170125,0.021930924445688643,8.642203735651838e-26,0.0008312393511141402,0.02246957343861408,0.10139784223691813,0.0,0.012823305810271293,0.0,1107.5631149982305,1107.5631149982305,12611.786547368438,45418.460097972755,45418.460097972755,7.444707211322685e-20,615421.1874008862,68785.58313089737,0.1122673517952513,0.24475773765555786,61063.207871099425,0.0,50945.15468011199,0.01022631849890886,0.11021453072657846,50424.173302376985,2634.108298873253,10905.786565183284,9.960582696185345e-20,44993.71362220548,8795.930462988563,6364.3196936684535,0.09827945060288527,0,24,1.0,0.0,2,100,1.0
